Time (s),Accel X1,Accel Y1,Accel Z1,Accel X2,Accel Y2,Accel Z2
0.00010403599981145817,0,0,0.0,0,0,0
0.0033901359997798863,0,0,0.0,0,0,0
0.006641587000103755,0,0,0.0,0,0,0
0.010134869000012259,0,0,0.0,0,0,0
0.013506726999821694,0,0,0.0,0,0,0
0.01676945600002,0,0,0.0,0,0,0
0.020010445000025356,0,0,0.0,0,0,0
0.023273007000170765,0,0,0.0,0,0,0
0.026450865999777307,0,0,0.0,0,0,0
0.029315283999949315,0,0,0.0,0,0,0
0.03216883200002485,0,0,0.0,0,0,0
0.03502475000004779,0,0,0.0,0,0,0
0.037879148999763856,0,0,0.0,0,0,0
0.04073160400002962,0,0,0.0,0,0,0
0.043584188999830076,0,0,0.0,0,0,0
0.04643682899995838,0,0,0.0,0,0,0
0.04928996999979063,0,0,0.0,0,0,0
0.05214044300009846,0,0,0.0,0,0,0
0.05504423100001077,0,0,0.0,0,0,0
0.057916759999898204,0,0,0.0,0,0,0
0.06117793299972618,0,0,0.0,0,0,0
0.06403992500008826,0,0,0.0,0,0,0
0.06689293599993107,0,0,0.0,0,0,0
0.06974661300000662,0,0,0.0,0,0,0
0.07267767899975297,0,0,0.0,0,0,0
0.07554041100001996,0,0,0.0,0,0,0
0.07849882799973784,0,0,0.0,0,0,0
0.08168905799993809,0,0,0.0,0,0,0
0.08458180900015577,0,0,0.0,0,0,0
0.08747783799981335,0,0,0.0,0,0,0
0.09033271899988904,0,0,0.0,0,0,0
0.09323491399982231,0,0,0.0,0,0,0
0.0960950359999515,0,0,0.0,0,0,0
0.09895000899996376,0,0,0.0,0,0,0
0.10179850099984833,0,0,0.0,0,0,0
0.10465443800012508,0,0,0.0,0,0,0
0.1075015970000095,0,0,0.0,0,0,0
0.1103553110001485,0,0,0.0,0,0,0
0.11321265500009758,0,0,0.0,0,0,0
0.11606636899978184,0,0,0.0,0,0,0
0.11895050900011483,0,0,0.0,0,0,0
0.12181142700001146,0,0,0.0,0,0,0
0.12466606699990734,0,0,0.0,0,0,0
0.12751691099992968,0,0,0.0,0,0,0
0.13036825500012128,0,0,0.0,0,0,0
0.1332226360000277,0,0,0.0,0,0,0
0.1360735170001135,0,0,0.0,0,0,0
0.1390938780000397,0,0,0.0,0,0,0
0.14195377699979872,0,0,0.0,0,0,0
0.1448075289999906,0,0,0.0,0,0,0
0.14766546500004551,0,0,0.0,0,0,0
0.15051760500000455,0,0,0.0,0,0,0
0.15336444900003698,0,0,0.0,0,0,0
0.15623133000008238,0,0,0.0,0,0,0
0.15908500700015793,0,0,0.0,0,0,0
0.16193953699985286,0,0,0.0,0,0,0
0.16479251000009754,0,0,0.0,0,0,0
0.16766696500008038,0,0,0.0,0,0,0
0.17052875299987136,0,0,0.0,0,0,0
0.17338439300010577,0,0,0.0,0,0,0
0.17623760800006494,0,0,0.0,0,0,0
0.17909050699972795,0,0,0.0,0,0,0
0.1819441289999304,0,0,0.0,0,0,0
0.18479436200004784,0,0,0.0,0,0,0
0.18768790900003296,0,0,0.0,0,0,0
0.1905505859999721,0,0,0.0,0,0,0
0.19340572600003725,0,0,0.0,0,0,0
0.1962559959997634,0,0,0.0,0,0,0
0.19910824799990223,0,0,0.0,0,0,0
0.20196281400012595,0,0,0.0,0,0,0
0.20481317599978865,0,0,0.0,0,0,0
0.2076648910001495,0,0,0.0,0,0,0
0.21051708599998165,0,0,0.0,0,0,0
0.21337009699982445,0,0,0.0,0,0,0
0.21622060799973042,0,0,0.0,0,0,0
0.2191082849999475,0,0,0.0,0,0,0
0.2219740539999293,0,0,0.0,0,0,0
0.2248352500000692,0,0,0.0,0,0,0
0.22768733500015514,0,0,0.0,0,0,0
0.23053969700004018,0,0,0.0,0,0,0
0.2333933929999148,0,0,0.0,0,0,0
0.23625281099975837,0,0,0.0,0,0,0
0.23910569200006648,0,0,0.0,0,0,0
0.2419579249999515,0,0,0.0,0,0,0
0.2448080089998257,0,0,0.0,0,0,0
0.2476589640000384,0,0,0.0,0,0,0
0.25051193799981775,0,0,0.0,0,0,0
0.25339596699996036,0,0,0.0,0,0,0
0.256263884999953,0,0,0.0,0,0,0
0.25914511700011644,0,0,0.0,0,0,0
0.2622326069999872,0,0,0.0,0,0,0
0.2651113950000763,0,0,0.0,0,0,0
0.2679699430000255,0,0,0.0,0,0,0
0.27083002700010184,0,0,0.0,0,0,0
0.27367896399982783,0,0,0.0,0,0,0
0.2765315860001465,0,0,0.0,0,0,0
