Time (s),Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z,Temperature (C)
0.0020720600000458944,-0.30406361083984373,-9.440337145996093,1.2976572998046874,0,0,0,0
0.00329429200019149,-0.34715924072265625,-9.53131680908203,1.2282254516601563,0,0,0,0
0.00439246899986756,-0.3687070556640625,-10.050858569335936,1.2641384765625,0,0,0,0
0.005472979999922245,-0.3184288208007812,-10.110713610839843,1.2713210815429687,0,0,0,0
0.0065540830000827555,-0.4525041137695312,-10.050858569335936,1.3024457031249999,0,0,0,0
0.007632261000253493,-0.229843359375,-9.809044201660155,1.3623007446289062,0,0,0,0
0.008875529999841092,-0.086191259765625,-9.595960253906249,1.429338391113281,0,0,0,0
0.01006672499988781,-0.07900865478515624,-9.433154541015625,1.6424223388671875,0,0,0,0
0.011182772000211116,-0.12449848632812499,-9.275137231445312,1.3623007446289062,0,0,0,0
0.012296338999931322,-0.22026655273437498,-9.215282189941405,1.369483349609375,0,0,0,0
0.013377756999943813,-0.2705447875976562,-9.68454571533203,1.2210428466796874,0,0,0,0
0.01459004400021513,-0.5386953735351562,-9.81862100830078,1.1324573852539062,0,0,0,0
0.015885423999861814,-0.4860229370117187,-9.801861596679688,1.1827356201171875,0,0,0,0
0.017119952000030025,-0.5434837768554687,-9.81862100830078,1.2210428466796874,0,0,0,0
0.01834185100005925,-0.5051765502929687,-9.629479077148437,1.2425906616210938,0,0,0,0
0.019596768000155862,-0.488417138671875,-9.583989245605467,1.1563994018554686,0,0,0,0
0.020735407999836752,-0.4261678955078125,-9.605537060546874,1.2234370483398436,0,0,0,0
0.021912843999871257,-0.3447650390625,-9.572018237304688,1.2713210815429687,0,0,0,0
0.023033077000036428,-0.23702596435546874,-9.610325463867188,1.20667763671875,0,0,0,0
0.0241257359998599,-0.2442085693359375,-9.758765966796874,1.3192051147460937,0,0,0,0
0.025382745000115392,-0.19632453613281248,-9.986215124511718,1.3120225097656248,0,0,0,0
0.02652003399998648,-0.2609679809570312,-9.904812268066406,1.3862427612304686,0,0,0,0
0.02779378400009591,-0.1149216796875,-9.81862100830078,1.458068811035156,0,0,0,0
0.028924923999966268,-0.09576806640624999,-9.600748657226562,1.4700398193359374,0,0,0,0
0.030174674000136292,0.19871873779296872,-9.56962403564453,1.5179238525390624,0,0,0,0
0.03142738799988365,0.35194764404296874,-9.945513696289062,1.4628572143554686,0,0,0,0
0.033027746000243496,0.20829554443359374,-10.050858569335936,1.465251416015625,0,0,0,0
0.03428151500020249,0.13168109130859373,-9.459490759277344,1.2928688964843749,0,0,0,0
0.03584252300015578,-0.38786066894531246,-8.963891015625,1.2042834350585936,0,0,0,0
0.037182254000072135,-0.6823474731445313,-8.70771143798828,1.1109095703125,0,0,0,0
0.03848696700015353,-0.6368576416015624,-8.836998327636719,1.0989385620117187,0,0,0,0
0.04009428900008061,-1.0534487304687499,-9.200916979980468,1.1133037719726562,0,0,0,0
0.04137729800004308,-1.1276689819335937,-9.76116016845703,1.0797849487304687,0,0,0,0
0.042716769999969983,-1.158793603515625,-10.034099157714843,1.218648645019531,0,0,0,0
0.04429390699988289,-1.0773907470703123,-10.263942517089843,1.2904746948242187,0,0,0,0
0.04587619199992332,-0.6081272216796875,-10.232817895507813,1.2785036865234374,0,0,0,0
0.0473906629999874,-0.41419688720703124,-10.259154113769531,1.3000515014648437,0,0,0,0
0.048903578000135894,-0.15562310791015624,-10.345345373535155,1.24498486328125,0,0,0,0
0.05039204900003824,-0.143652099609375,-10.443507641601562,1.2832920898437499,0,0,0,0
0.051799668000057864,0.1197100830078125,-10.249577307128906,1.3910311645507811,0,0,0,0
0.05297302999997555,0.19871873779296872,-9.916783276367187,1.4724340209960938,0,0,0,0
0.05406567099998938,0.2657563842773437,-9.574412438964844,1.5705962890624998,0,0,0,0
0.05531390299984196,0.354341845703125,-9.102754711914063,1.675941162109375,0,0,0,0
0.056584522999855835,0.4525041137695312,-8.990227233886719,1.7693150268554687,0,0,0,0
0.057712237000032474,0.3902548706054687,-8.832209924316405,1.6735469604492186,0,0,0,0
0.05879950700000336,0.24899697265624998,-8.832209924316405,1.5969325073242187,0,0,0,0
0.06001838800011683,0.028730419921875,-8.82263311767578,1.2976572998046874,0,0,0,0
0.0612030830002368,-0.1484405029296875,-8.80347950439453,1.1061211669921875,0,0,0,0
0.062310056000114855,-0.3232172241210937,-8.932766394042968,1.0486603271484374,0,0,0,0
0.06339706700009629,-0.5219359619140624,-9.085995300292968,0.9145850341796874,0,0,0,0
0.06451779999997598,-0.6631938598632812,-9.291896643066405,0.7565677246093749,0,0,0,0
0.06575142100018638,-0.7805097412109374,-9.574412438964844,0.6536170532226562,0,0,0,0
0.0669304490002105,-0.74699091796875,-9.80665,0.7900865478515624,0,0,0,0
0.06802829300022495,-0.7350199096679687,-9.916783276367187,0.8044517578125,0,0,0,0
0.06911463799997364,-0.6655880615234374,-10.036493359375,1.1563994018554686,0,0,0,0
0.07019418500021857,-0.5434837768554687,-10.137049829101562,1.3168109130859373,0,0,0,0
0.07142802899988965,-0.3687070556640625,-10.455478649902343,1.5251064575195312,0,0,0,0
0.07256666900002529,-0.06464344482421874,-10.500968481445312,1.7334020019531249,0,0,0,0
0.07368940100013788,-0.00718260498046875,-10.43871923828125,1.695094775390625,0,0,0,0
0.07487509700013106,-0.02633621826171875,-10.295067138671874,1.8028338500976562,0,0,0,0
0.07618654999987484,-0.16759411621093748,-9.962273107910155,1.7669208251953124,0,0,0,0
0.07745122599999377,-0.43574470214843747,-9.91438907470703,1.6543933471679686,0,0,0,0
0.07862190300011207,-0.2657563842773437,-9.86411083984375,1.5275006591796874,0,0,0,0
0.07971324700019977,-0.34715924072265625,-9.658209497070311,1.39821376953125,0,0,0,0
0.0814792529999977,-0.45489831542968745,-9.33978067626953,1.0558429321289062,0,0,0,0
0.08281131800004005,-0.6775590698242188,-9.205705383300781,0.8379705810546875,0,0,0,0
0.08408051300011721,-0.7876923461914062,-9.150638745117186,0.6847416748046875,0,0,0,0
0.08525926299989806,-0.7350199096679687,-9.222464794921875,0.6560112548828124,0,0,0,0
0.08676186399998187,-0.5698199951171875,-9.512163195800781,0.7445967163085937,0,0,0,0
0.0881095390000155,-0.5506663818359374,-9.574412438964844,0.8930372192382812,0,0,0,0
0.08936303000018597,-0.5267243652343749,-9.536105212402344,1.1420341918945311,0,0,0,0
0.09053854100011449,-0.2753331909179687,-9.536105212402344,1.20667763671875,0,0,0,0
0.09204069699990214,-0.06703764648437499,-9.509768994140625,1.5251064575195312,0,0,0,0
0.09335270600013246,0.15562310791015624,-9.588777648925781,1.6543933471679686,0,0,0,0
0.0945934380001745,0.28490999755859375,-9.588777648925781,1.7118541870117185,0,0,0,0
0.09577178100016681,0.2657563842773437,-9.651026892089844,1.7693150268554687,0,0,0,0
0.0972107339998729,0.2059013427734375,-9.586383447265625,1.7381904052734374,0,0,0,0
0.09858042799987743,0.15083470458984374,-9.665392102050781,1.8315642700195311,0,0,0,0
0.10004954700025337,0.0718260498046875,-9.744400756835937,1.618480322265625,0,0,0,0
0.10309072900008687,-0.3806780639648437,-9.670180505371093,1.2880804931640624,0,0,0,0
