Times,Accel X1,Accel Y1,Accel Z1,Accel X2,Accel Y2,Accel Z2
0.12221810700066271,0,0,1.4532804077148436,0,0,0.9953125
0.1255707930031349,0,0,1.465251416015625,0,0,0.5359375000000001
0.12946219500008738,0,0,1.3072341064453123,0,0,0.9953125
0.13234947900127736,0,0,1.5179238525390624,0,0,0.9187500000000001
0.1351232640008675,0,0,1.465251416015625,0,0,0.9953125
0.137832790001994,0,0,1.3670891479492187,0,0,1.1484375
0.14076264700270258,0,0,1.3718775512695311,0,0,1.1484375
0.14359770900045987,0,0,1.3431471313476562,0,0,1.4546875000000001
0.14648506700177677,0,0,1.438915197753906,0,0,1.0718750000000001
0.14943190500343917,0,0,1.5011644409179687,0,0,0.6125
0.1524239660029707,0,0,1.2593500732421874,0,0,1.1484375
0.1555635800032178,0,0,1.484405029296875,0,0,0.6890625
0.15854049200061127,0,0,1.6304513305664061,0,0,0.45937500000000003
0.1615313860020251,0,0,1.24498486328125,0,0,0.45937500000000003
0.16458574200078147,0,0,1.3024457031249999,0,0,0.45937500000000003
0.1679606870020507,0,0,1.3383587280273437,0,0,1.0718750000000001
0.17079974900116213,0,0,1.3479355346679687,0,0,0.45937500000000003
0.17415565700139268,0,0,1.37906015625,0,0,1.378125
0.1771354770025937,0,0,1.419761584472656,0,0,0.9187500000000001
0.1799596870005189,0,0,1.5705962890624998,0,0,1.225
0.18278361900229356,0,0,1.2521674682617188,0,0,0.5359375000000001
0.1855219600001874,0,0,1.2832920898437499,0,0,0.5359375000000001
0.1883784480014583,0,0,1.3287819213867187,0,0,1.0718750000000001
0.1912672870021197,0,0,1.3551181396484375,0,0,0.765625
0.19419199600088177,0,0,1.2737152832031249,0,0,1.378125
0.1969918550021248,0,0,1.4053963745117186,0,0,0.6125
0.19984508300331072,0,0,1.6639701538085936,0,0,0.9187500000000001
0.20282944000064163,0,0,1.16837041015625,0,0,0.8421875000000001
0.20578520400158595,0,0,1.5131354492187499,0,0,0.30625
0.2085528970019368,0,0,1.1324573852539062,0,0,1.0718750000000001
0.21134018100201502,0,0,1.3335703247070312,0,0,0.45937500000000003
0.21409850400232244,0,0,1.3048399047851562,0,0,0.3828125
0.2169795840018196,0,0,1.4149731811523436,0,0,0.45937500000000003
0.2203386210021563,0,0,1.3838485595703125,0,0,1.4546875000000001
0.22342231000220636,0,0,1.3766659545898436,0,0,0.8421875000000001
0.22636085300109698,0,0,1.388636962890625,0,0,0.9187500000000001
0.22925580300216097,0,0,1.4341267944335936,0,0,1.0718750000000001
0.23202584700266016,0,0,1.3168109130859373,0,0,0.9187500000000001
0.23490424200281268,0,0,1.5275006591796874,0,0,1.6078125
0.23775093299991568,0,0,1.3862427612304686,0,0,0.6890625
0.24058123600116232,0,0,1.4772224243164063,0,0,0.765625
0.24328494800283806,0,0,1.1851298217773436,0,0,0.30625
0.24608484300188138,0,0,1.3239935180664062,0,0,0.22968750000000002
0.24961586100107525,0,0,1.2521674682617188,0,0,1.1484375
0.2525819400034379,0,0,1.22583125,0,0,0.9187500000000001
0.25584407100177486,0,0,1.3192051147460937,0,0,1.0718750000000001
0.25883011300174985,0,0,1.4030021728515625,0,0,0.45937500000000003
0.26204717100335984,0,0,1.350329736328125,0,0,0.5359375000000001
0.2650721200006956,0,0,1.2761094848632812,0,0,0.5359375000000001
0.26784829400276067,0,0,1.5011644409179687,0,0,0.765625
0.27100583400169853,0,0,1.2928688964843749,0,0,0.5359375000000001
0.2737139710006886,0,0,1.1180921752929687,0,0,0.5359375000000001
0.27624472200113814,0,0,1.2473790649414063,0,0,0.6125
0.2790362650011957,0,0,1.467645617675781,0,0,0.9187500000000001
0.2816454040003009,0,0,1.2713210815429687,0,0,0.9187500000000001
0.2842945980009972,0,0,1.2713210815429687,0,0,0.3828125
0.2869233650017122,0,0,1.235408056640625,0,0,0.3828125
0.2896047810027085,0,0,1.2401964599609374,0,0,0.45937500000000003
0.2923392330012575,0,0,1.2473790649414063,0,0,0.6890625
0.2950136860017665,0,0,1.35990654296875,0,0,0.9953125
0.2976538980001351,0,0,1.4413093994140624,0,0,0.9187500000000001
0.3003421650028031,0,0,1.446097802734375,0,0,1.0718750000000001
0.3028440080015571,0,0,1.3144167114257812,0,0,0.30625
0.30571455100289313,0,0,1.2904746948242187,0,0,0.45937500000000003
0.3084246329999587,0,0,1.465251416015625,0,0,0.6125
0.31090955100080464,0,0,1.2521674682617188,0,0,1.225
0.31336848700084374,0,0,1.3575123413085937,0,0,0.6890625
0.3159564590023365,0,0,1.4341267944335936,0,0,0.3828125
0.3184486919999472,0,0,1.4508862060546874,0,0,0.765625
0.32091027600108646,0,0,1.2856862915039062,0,0,1.225
0.3235668400011491,0,0,1.2521674682617188,0,0,0.765625
0.32614675700096996,0,0,1.209071838378906,0,0,0.0
0.3287480620019778,0,0,1.5203180541992187,0,0,0.6125
0.331249276001472,0,0,1.5873557006835937,0,0,0.8421875000000001
0.33420685500095715,0,0,1.24498486328125,0,0,1.1484375
0.3372422300017206,0,0,1.4963760375976562,0,0,0.9187500000000001
0.3399622190008813,0,0,1.4437036010742186,0,0,0.9187500000000001
0.34267670800181804,0,0,1.2689268798828124,0,0,1.3015625000000002
0.3454175300030329,0,0,1.3215993164062498,0,0,0.5359375000000001
0.3481071680034802,0,0,1.448492004394531,0,0,0.6125
0.35095078500307864,0,0,1.2521674682617188,0,0,0.9187500000000001
0.35366044100010186,0,0,1.254561669921875,0,0,1.0718750000000001
0.356829814001685,0,0,1.3287819213867187,0,0,0.153125
0.35950002600293374,0,0,1.5921441040039062,0,0,0.6125
0.3625161970012414,0,0,1.455674609375,0,0,0.45937500000000003
0.36526381600197055,0,0,1.3623007446289062,0,0,0.30625
0.3680561930013937,0,0,1.3838485595703125,0,0,0.0765625
0.37085020000085933,0,0,1.2952630981445312,0,0,0.3828125
0.37372905800293665,0,0,1.0821791503906248,0,0,0.30625
0.3770859290016233,0,0,1.2114660400390624,0,0,1.225
0.3799593050025578,0,0,1.407790576171875,0,0,0.9953125
0.3832002150011249,0,0,1.350329736328125,0,0,0.9953125
0.3860126100007619,0,0,1.4221557861328125,0,0,1.1484375
0.38856563800072763,0,0,1.438915197753906,0,0,0.45937500000000003
0.39120372100296663,0,0,1.2378022583007813,0,0,0.45937500000000003
0.39384895200055325,0,0,1.3431471313476562,0,0,0.6125
0.3965168120012095,0,0,1.3431471313476562,0,0,1.0718750000000001
0.3991924310030299,0,0,1.438915197753906,0,0,0.8421875000000001
0.40168677500332706,0,0,1.2880804931640624,0,0,0.765625
0.4042667470021115,0,0,1.1851298217773436,0,0,0.6125
0.40681570100059616,0,0,1.3407529296874998,0,0,0.765625
0.40956904100312386,0,0,1.429338391113281,0,0,0.8421875000000001
0.4122475310032314,0,0,1.5538368774414062,0,0,1.3015625000000002
0.4149244840009487,0,0,1.350329736328125,0,0,0.5359375000000001
0.41750593700271565,0,0,1.3000515014648437,0,0,0.3828125
0.42007955700319144,0,0,1.5394716674804687,0,0,0.8421875000000001
0.42258136400050716,0,0,1.4963760375976562,0,0,1.1484375
0.4251911130013468,0,0,1.209071838378906,0,0,0.8421875000000001
0.42778630800239625,0,0,1.3239935180664062,0,0,0.6890625
0.4304103530012071,0,0,1.678335363769531,0,0,0.6890625
0.4328867710028135,0,0,1.3838485595703125,0,0,0.6125
0.43572222200236865,0,0,1.3455413330078123,0,0,1.378125
0.4382889350017649,0,0,1.3455413330078123,0,0,1.0718750000000001
0.4409234810009366,0,0,1.4006079711914061,0,0,1.1484375
0.44346250900343875,0,0,1.3934253662109375,0,0,0.45937500000000003
0.4462995520007098,0,0,1.2689268798828124,0,0,0.45937500000000003
0.4489548380006454,0,0,1.4796166259765624,0,0,0.765625
0.4514542560027621,0,0,1.4891934326171874,0,0,0.9187500000000001
0.4542452070018044,0,0,1.1061211669921875,0,0,1.1484375
0.4568072910005867,0,0,1.3479355346679687,0,0,0.0765625
0.4592901340001845,0,0,1.467645617675781,0,0,0.45937500000000003
0.4619978640002955,0,0,1.3311761230468748,0,0,0.5359375000000001
0.4646768720012915,0,0,1.3072341064453123,0,0,1.225
0.46713873500266345,0,0,1.350329736328125,0,0,0.45937500000000003
0.4695823010006279,0,0,1.2569558715820313,0,0,0.30625
0.47203749700202025,0,0,1.2832920898437499,0,0,0.8421875000000001
0.4745250620035222,0,0,1.429338391113281,0,0,0.8421875000000001
0.4769272030025604,0,0,1.2880804931640624,0,0,0.765625
0.4792486780024774,0,0,1.4245499877929686,0,0,1.225
0.4816819290026615,0,0,1.5346832641601562,0,0,1.1484375
0.4841624030013918,0,0,1.438915197753906,0,0,0.0
0.48657019100210164,0,0,1.4963760375976562,0,0,0.8421875000000001
0.4890685900027165,0,0,1.3766659545898436,0,0,0.6125
0.49140695400274126,0,0,1.419761584472656,0,0,0.6890625
0.49374970700228005,0,0,1.6328455322265625,0,0,1.1484375
0.49625212400133023,0,0,1.24498486328125,0,0,0.6890625
0.49862272800237406,0,0,1.4963760375976562,0,0,0.45937500000000003
0.5079568680012017,0,0,1.3575123413085937,0,0,0.9953125
0.5106208390025131,0,0,1.3263877197265623,0,0,0.5359375000000001
0.5129489990031288,0,0,1.4915876342773438,0,0,0.6890625
0.5155114900007902,0,0,1.2832920898437499,0,0,1.53125
0.5182015540012799,0,0,1.3718775512695311,0,0,1.0718750000000001
0.5210424670003704,0,0,1.4915876342773438,0,0,0.6890625
0.5235697360003542,0,0,1.3144167114257812,0,0,0.765625
0.5258647300033772,0,0,1.2904746948242187,0,0,1.53125
0.5282788710028399,0,0,1.3862427612304686,0,0,0.8421875000000001
0.530659715001093,0,0,1.5275006591796874,0,0,0.6125
0.5335612030030461,0,0,1.3455413330078123,0,0,0.765625
0.5360436020018824,0,0,1.2761094848632812,0,0,1.53125
0.5383295030005684,0,0,1.3096283081054687,0,0,0.765625
0.5408114950005256,0,0,1.2641384765625,0,0,0.0765625
0.5432748020029976,0,0,1.2856862915039062,0,0,0.8421875000000001
0.545659257000807,0,0,1.2569558715820313,0,0,1.53125
0.5483599130020593,0,0,1.3359645263671873,0,0,0.5359375000000001
0.5507321840013901,0,0,1.24498486328125,0,0,0.0
0.5530831400028546,0,0,1.209071838378906,0,0,0.9187500000000001
0.5553718380033388,0,0,1.4006079711914061,0,0,0.5359375000000001
0.5580320500012022,0,0,1.2593500732421874,0,0,0.8421875000000001
0.56039093200161,0,0,1.24498486328125,0,0,1.6078125
0.5627120550016116,0,0,1.4987702392578124,0,0,0.5359375000000001
0.5651717690016085,0,0,1.5849614990234373,0,0,0.30625
0.5676483160023054,0,0,1.4604630126953124,0,0,1.0718750000000001
0.5702306769999268,0,0,1.3239935180664062,0,0,1.7609375
0.5728150009999808,0,0,1.5658078857421873,0,0,0.8421875000000001
0.5754338430015196,0,0,1.6112977172851561,0,0,0.5359375000000001
0.5779444460022205,0,0,1.350329736328125,0,0,0.9187500000000001
0.5805656030024693,0,0,1.3670891479492187,0,0,1.4546875000000001
0.5831927960025496,0,0,1.407790576171875,0,0,1.225
0.5858736560003308,0,0,1.6711527587890624,0,0,0.30625
0.5884129620026215,0,0,1.2976572998046874,0,0,0.6125
0.5909927120010252,0,0,1.419761584472656,0,0,0.6125
0.5938721440033987,0,0,1.446097802734375,0,0,0.8421875000000001
0.5965413930025534,0,0,1.3479355346679687,0,0,1.3015625000000002
0.599030440000206,0,0,1.2641384765625,0,0,0.5359375000000001
0.6016579860006459,0,0,1.4030021728515625,0,0,0.0
0.6045423989999108,0,0,1.3455413330078123,0,0,0.6125
0.6072032410011161,0,0,1.24498486328125,0,0,0.6125
0.6098486940027215,0,0,1.4963760375976562,0,0,0.6125
0.6128618840011768,0,0,1.2976572998046874,0,0,0.9187500000000001
0.6154957440012367,0,0,1.6065093139648436,0,0,1.0718750000000001
0.6181455300029484,0,0,1.3646949462890625,0,0,0.5359375000000001
0.6215426050002861,0,0,1.3407529296874998,0,0,0.45937500000000003
0.6242047610030568,0,0,1.3263877197265623,0,0,0.9187500000000001
0.6268667690019356,0,0,1.407790576171875,0,0,0.9953125
0.6293661870004144,0,0,1.3287819213867187,0,0,0.8421875000000001
0.6321810640001786,0,0,1.3646949462890625,0,0,0.45937500000000003
0.6348105540018878,0,0,1.2617442749023438,0,0,0.8421875000000001
0.6374471000017365,0,0,1.2832920898437499,0,0,0.8421875000000001
0.6400833490006335,0,0,1.429338391113281,0,0,0.8421875000000001
0.6425808960011636,0,0,1.37906015625,0,0,1.0718750000000001
0.6454541430030076,0,0,1.3096283081054687,0,0,0.9953125
0.6479449680009566,0,0,1.2785036865234374,0,0,0.5359375000000001
0.6506845490002888,0,0,1.2737152832031249,0,0,0.9187500000000001
0.653180893001263,0,0,1.4628572143554686,0,0,1.0718750000000001
0.65581188300348,0,0,1.16837041015625,0,0,0.9953125
0.6587141850031912,0,0,1.350329736328125,0,0,0.9187500000000001
0.6616373940014455,0,0,1.2904746948242187,0,0,1.4546875000000001
0.6641701630032912,0,0,1.5059528442382812,0,0,0.8421875000000001
0.666771376003453,0,0,1.5873557006835937,0,0,0.6125
0.6692737370030954,0,0,1.3168109130859373,0,0,1.225
0.6719104870026058,0,0,1.3000515014648437,0,0,1.378125
0.6747427340014838,0,0,1.448492004394531,0,0,1.3015625000000002
0.6773667060006119,0,0,1.3814543579101561,0,0,0.8421875000000001
0.680052029001672,0,0,1.22583125,0,0,0.45937500000000003
0.6826407780026784,0,0,1.3072341064453123,0,0,0.0
0.6851077520004765,0,0,1.2928688964843749,0,0,0.6890625
0.6876752610005497,0,0,1.5275006591796874,0,0,1.1484375
0.6904006020013185,0,0,1.2928688964843749,0,0,0.5359375000000001
0.6929979440028546,0,0,1.22583125,0,0,0.22968750000000002
0.6956786750015453,0,0,1.3072341064453123,0,0,1.0718750000000001
0.698970454002847,0,0,1.1540052001953125,0,0,0.6890625
0.7025326930015581,0,0,1.388636962890625,0,0,1.7609375
0.7051932570029749,0,0,1.4221557861328125,0,0,0.9187500000000001
0.7086111460012035,0,0,1.2928688964843749,0,0,0.6125
0.7114739490025386,0,0,1.2497732666015624,0,0,0.9187500000000001
0.7139969950003433,0,0,1.4963760375976562,0,0,1.0718750000000001
0.71658072700302,0,0,1.254561669921875,0,0,1.3015625000000002
0.7190970510018815,0,0,1.4030021728515625,0,0,0.22968750000000002
0.7219257060023665,0,0,1.39821376953125,0,0,0.9953125
0.7245519370007969,0,0,1.4341267944335936,0,0,1.0718750000000001
0.7272133530022984,0,0,1.5538368774414062,0,0,1.1484375
0.729778584001906,0,0,1.0821791503906248,0,0,0.6890625
0.7324375930002134,0,0,1.3646949462890625,0,0,0.5359375000000001
0.7351345450006193,0,0,1.5251064575195312,0,0,0.5359375000000001
0.7376648140016187,0,0,1.5394716674804687,0,0,0.9953125
0.7402563790019485,0,0,1.1659762084960936,0,0,0.9953125
0.742752759000723,0,0,1.2904746948242187,0,0,1.4546875000000001
0.7457796340022469,0,0,1.47482822265625,0,0,0.765625
0.7483585690024483,0,0,1.3838485595703125,0,0,0.6125
0.7510101330008183,0,0,1.2306196533203124,0,0,0.6890625
0.7538126950021251,0,0,1.3527239379882812,0,0,0.45937500000000003
0.7565395360034017,0,0,1.3575123413085937,0,0,0.5359375000000001
0.759057194001798,0,0,1.3024457031249999,0,0,1.0718750000000001
0.7619624780018057,0,0,1.1923124267578125,0,0,1.1484375
0.764668078001705,0,0,1.4221557861328125,0,0,0.6890625
0.7672864200030745,0,0,1.3096283081054687,0,0,0.6890625
0.7697867260030762,0,0,1.3575123413085937,0,0,1.0718750000000001
0.7723805130008259,0,0,1.4796166259765624,0,0,0.9187500000000001
0.7750045960019634,0,0,1.3958195678710936,0,0,0.8421875000000001
0.7776085310033523,0,0,1.1013327636718748,0,0,0.9953125
0.7801928550034063,0,0,1.3263877197265623,0,0,0.6125
0.7829237140031182,0,0,1.3215993164062498,0,0,0.45937500000000003
0.7855581490002805,0,0,1.5179238525390624,0,0,1.0718750000000001
0.7881548060031491,0,0,1.5945383056640625,0,0,1.225
0.790797111003485,0,0,1.2808978881835937,0,0,0.45937500000000003
0.7932862870002282,0,0,1.3000515014648437,0,0,0.30625
0.7959508510029991,0,0,1.3024457031249999,0,0,0.765625
0.7985216750021209,0,0,1.6328455322265625,0,0,1.0718750000000001
0.8010080560015922,0,0,1.3048399047851562,0,0,0.6125
0.803595232002408,0,0,1.484405029296875,0,0,0.5359375000000001
0.8062236290024885,0,0,1.5227122558593749,0,0,0.6890625
0.8088959340020665,0,0,1.37906015625,0,0,0.765625
0.8115297200019995,0,0,1.3000515014648437,0,0,0.8421875000000001
0.8147934630032978,0,0,1.43652099609375,0,0,0.8421875000000001
0.8174580820013944,0,0,1.3910311645507811,0,0,0.8421875000000001
0.820069332003186,0,0,1.235408056640625,0,0,0.8421875000000001
0.8226333970014821,0,0,1.2210428466796874,0,0,0.6125
0.8252139240030374,0,0,1.388636962890625,0,0,0.153125
0.8278296000025875,0,0,1.4772224243164063,0,0,0.5359375000000001
0.8304246640000201,0,0,1.3024457031249999,0,0,1.1484375
0.8330074880032043,0,0,1.189918225097656,0,0,0.30625
0.8355379050008196,0,0,1.5275006591796874,0,0,0.0
0.838133896002546,0,0,1.3120225097656248,0,0,0.765625
0.8407282200023474,0,0,1.3670891479492187,0,0,1.4546875000000001
0.8433154700032901,0,0,1.3742717529296875,0,0,0.9187500000000001
0.8458472390011593,0,0,1.4891934326171874,0,0,0.0
0.8484030440013157,0,0,1.3527239379882812,0,0,0.45937500000000003
0.8510074790028739,0,0,1.4963760375976562,0,0,0.9953125
0.8536223400005838,0,0,1.2617442749023438,0,0,0.6890625
0.8561471640023228,0,0,1.3455413330078123,0,0,0.6125
0.8587210810001125,0,0,1.2401964599609374,0,0,0.5359375000000001
0.8613800340026501,0,0,1.2282254516601563,0,0,2.1437500000000003
0.8641405040034442,0,0,1.9584569580078124,0,0,5.589062500000001
0.8667039580031997,0,0,4.879382983398437,0,0,831.0859375000001
0.8695603710002615,0,0,7.637503295898437,0,0,-853.4421875
0.8723335820031934,0,0,7.582436657714843,0,0,8.26875
0.875998506002361,0,0,10.275913525390624,0,0,20.365625
0.8808377310015203,0,0,9.885658654785155,0,0,828.6359375000001
0.884373360000609,0,0,0.29448680419921874,0,0,-8.6515625
0.8883594460021413,0,0,3.3494881225585935,0,0,-855.2796875
0.8919101120009145,0,0,-6.026205578613281,0,0,8.115625000000001
0.895009078001749,0,0,-3.6367923217773437,0,0,0.8421875000000001
0.8980653600010555,0,0,5.389347937011719,0,0,829.5546875000001
0.9009394029999385,0,0,5.161898779296875,0,0,828.2531250000001
0.9039445930029615,0,0,2.109291662597656,0,0,831.0859375000001
0.9068675430025905,0,0,2.674323254394531,0,0,830.5500000000001
0.9097287340009643,0,0,1.0869675537109373,0,0,1.1484375
0.9124739080034487,0,0,-1.2641384765625,0,0,-0.153125
0.9154512280001654,0,0,-1.5227122558593749,0,0,0.0
0.9183192890013743,0,0,3.878606689453125,0,0,4.134375
0.921135481003148,0,0,3.421314172363281,0,0,2.9093750000000003
0.923890026002482,0,0,1.3958195678710936,0,0,-1.1484375
0.9267971240005863,0,0,3.028665100097656,0,0,-0.9187500000000001
0.9296985370019684,0,0,0.7972691528320313,0,0,-852.8296875000001
0.9325841170029889,0,0,-2.288856787109375,0,0,0.6125
0.9361736520004342,0,0,2.408566870117187,0,0,2.5265625000000003
0.9400122960032604,0,0,1.458068811035156,0,0,1.990625
0.9429500980004377,0,0,3.4356793823242184,0,0,0.9953125
0.9462951730019995,0,0,0.9935936889648437,0,0,-853.4421875
0.949309825002274,0,0,-0.12210428466796874,0,0,0.0
0.9523428110005625,0,0,0.5219359619140624,0,0,0.765625
0.9552885750017595,0,0,-0.9552864624023437,0,0,0.45937500000000003
0.9583634130030987,0,0,3.0406361083984375,0,0,4.2109375
0.9611170130010578,0,0,3.9839515624999997,0,0,3.4453125000000004
0.9638730010010477,0,0,1.6831237670898436,0,0,0.0765625
0.9666612300025008,0,0,3.361459130859375,0,0,1.4546875000000001
0.9696191060029378,0,0,2.142810485839844,0,0,-0.8421875000000001
0.9721342450029624,0,0,-1.5753846923828123,0,0,-1.378125
0.9747905130025174,0,0,0.18435352783203124,0,0,1.0718750000000001
0.977279875001841,0,0,1.1875240234375,0,0,1.6843750000000002
0.9800823080004193,0,0,-0.2561795776367187,0,0,0.9187500000000001
0.9826470760017401,0,0,2.4349030883789062,0,0,2.45
0.9851178460012306,0,0,3.038241906738281,0,0,1.6078125
0.9877686510008061,0,0,1.1635820068359375,0,0,-0.6125
0.9903670300009253,0,0,1.8746598999023436,0,0,1.1484375
0.9931030750012724,0,0,2.0781670410156248,0,0,1.1484375
0.9955882700014627,0,0,-0.43574470214843747,0,0,-1.4546875000000001
0.9983791840022604,0,0,1.2976572998046874,0,0,1.3015625000000002
1.0009755450009834,0,0,3.4859576171874997,0,0,2.1437500000000003
1.0037104790026206,0,0,0.8307879760742187,0,0,-9.723437500000001
1.0063911350007402,0,0,1.7741034301757812,0,0,1.4546875000000001
1.0092370300008042,0,0,3.1555577880859373,0,0,1.3015625000000002
1.0120385920017725,0,0,0.584185205078125,0,0,0.0
1.014686527003505,0,0,0.8834604125976562,0,0,0.8421875000000001
1.0173785720035085,0,0,2.379836450195312,0,0,0.8421875000000001
1.0201980410020042,0,0,0.08379705810546874,0,0,1.225
1.0229908820001583,0,0,2.2649147705078123,0,0,1.378125
1.025740074001078,0,0,2.2266075439453124,0,0,0.0765625
1.0286121540011663,0,0,-0.32082302246093747,0,0,-9.646875000000001
1.0313258470014262,0,0,2.1308394775390624,0,0,1.4546875000000001
1.0338879490009276,0,0,1.656787548828125,0,0,1.8375000000000001
1.036551439003233,0,0,-0.6153098266601562,0,0,0.45937500000000003
1.0392187430006743,0,0,2.528276953125,0,0,2.1437500000000003
1.0419616400031373,0,0,3.172317199707031,0,0,2.5265625000000003
1.044506131001981,0,0,0.13407529296874998,0,0,0.9187500000000001
1.047188972002914,0,0,2.5067291381835934,0,0,1.225
1.0498596290017304,0,0,2.9855694702148434,0,0,1.6843750000000002
1.0526292470021872,0,0,-0.316034619140625,0,0,-9.4171875
1.055212848001247,0,0,0.8714894042968749,0,0,0.3828125
1.0579240229999414,0,0,1.7525556152343749,0,0,1.6078125
1.0606371600006241,0,0,0.4740519287109375,0,0,1.1484375
1.063390427003469,0,0,2.3343466186523436,0,0,0.9187500000000001
1.0660944530027336,0,0,1.4604630126953124,0,0,1.4546875000000001
1.068178727000486,0,0,0.00718260498046875,0,0,-0.6890625
1.0698672460021044,0,0,0.4477157104492187,0,0,0.6890625
1.0715327830002934,0,0,2.27927998046875,0,0,1.53125
1.0732446720030566,0,0,2.080561242675781,0,0,2.1437500000000003
1.0749352470011218,0,0,1.254561669921875,0,0,1.7609375
1.076570007000555,0,0,-0.2920926025390625,0,0,-0.45937500000000003
1.0782193780032685,0,0,1.68551796875,0,0,0.45937500000000003
1.0798860450013308,0,0,2.446874096679687,0,0,2.1437500000000003
1.081512824002857,0,0,2.5857377929687497,0,0,1.4546875000000001
1.0831331580011465,0,0,1.6065093139648436,0,0,2.3734375
1.0847718069999246,0,0,0.016759411621093748,0,0,0.0
1.0864119380021293,0,0,1.3551181396484375,0,0,0.0
1.0880055870002252,0,0,1.7501614135742187,0,0,0.3828125
1.0896287550021952,0,0,1.7166425903320313,0,0,0.0
1.0912628670012054,0,0,1.2330138549804688,0,0,1.378125
1.0929725890018744,0,0,0.28969840087890625,0,0,0.6125
1.0946090900033596,0,0,1.7741034301757812,0,0,1.1484375
1.0962530350007,0,0,1.7908628417968748,0,0,1.6843750000000002
1.097797463000461,0,0,1.2521674682617188,0,0,0.3828125
1.0992978540016338,0,0,0.9097966308593749,0,0,1.6843750000000002
1.1008492260007188,0,0,0.5243301635742187,0,0,0.30625
1.1025013010003022,0,0,2.588131994628906,0,0,1.6843750000000002
1.1041397280023375,0,0,2.6767174560546874,0,0,2.0671875
1.1056587110033433,0,0,1.2737152832031249,0,0,0.6890625
1.1072534160011855,0,0,0.10295067138671875,0,0,0.8421875000000001
1.1087960290024057,0,0,0.1197100830078125,0,0,-0.6890625
1.1102787350027938,0,0,2.602497204589844,0,0,0.0765625
1.111799015001452,0,0,2.786850732421875,0,0,2.2203125000000004
1.113382516999991,0,0,1.2689268798828124,0,0,1.8375000000000001
1.1150861470014206,0,0,-0.37828386230468747,0,0,1.8375000000000001
1.1167053140015923,0,0,-0.6607996582031249,0,0,0.22968750000000002
1.1183780000028491,0,0,2.2361843505859373,0,0,0.6890625
1.1199522240021906,0,0,2.999934680175781,0,0,1.6078125
1.1214679479999177,0,0,2.3511060302734372,0,0,0.3828125
1.1230551900007413,0,0,1.7310078002929687,0,0,1.8375000000000001
1.1246243400019011,0,0,0.15562310791015624,0,0,0.0
1.1261091940032202,0,0,1.4891934326171874,0,0,0.153125
1.1277116210003442,0,0,1.8770541015625,0,0,1.6078125
1.1293502150001586,0,0,1.7645266235351562,0,0,1.1484375
1.1309158460026083,0,0,1.1133037719726562,0,0,1.378125
1.1323867380015145,0,0,-0.3184288208007812,0,0,0.0
1.1338549250031065,0,0,0.47644613037109373,0,0,0.765625
1.1353803530000732,0,0,2.4660277099609376,0,0,2.45
1.1369627620006213,0,0,2.6815058593749996,0,0,1.990625
