Time (s),Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z,Temperature (C)
0.0010413630002403806,-0.40222587890625,-9.701305126953125,1.2928688964843749,0,0,0,0
0.0037004929999966407,-0.3950432739257812,-9.64623848876953,1.3000515014648437,0,0,0,0
0.00699085800033572,-0.3016694091796875,-9.622296472167967,1.20667763671875,0,0,0,0
0.008675495000261435,-0.32082302246093747,-9.593566052246093,1.3742717529296875,0,0,0,0
0.010196150000410853,-0.33758243408203126,-9.710881933593749,1.2761094848632812,0,0,0,0
0.011790250000103697,-0.35673604736328124,-9.660603698730467,1.3120225097656248,0,0,0,0
0.013407646000359819,-0.3950432739257812,-9.65342109375,1.2952630981445312,0,0,0,0
0.014919654000095761,-0.430956298828125,-9.586383447265625,1.2928688964843749,0,0,0,0
0.016458088000035787,-0.34237083740234375,-9.605537060546874,1.2928688964843749,0,0,0,0
0.018014225000115403,-0.32082302246093747,-9.591171850585937,1.3192051147460937,0,0,0,0
0.0192029760000878,-0.29927520751953124,-9.631873278808593,1.2282254516601563,0,0,0,0
0.02028880100033348,-0.3112462158203125,-9.639055883789062,1.2425906616210938,0,0,0,0
0.021363627000027918,-0.43574470214843747,-9.689334118652344,1.2138602416992186,0,0,0,0
0.022511360000407876,-0.34237083740234375,-9.734823950195311,1.254561669921875,0,0,0,0
0.023705796000285773,-0.3950432739257812,-9.698910925292969,1.24498486328125,0,0,0,0
0.024810103000163508,-0.3711012573242187,-9.70369932861328,1.3239935180664062,0,0,0,0
0.025892910000038682,-0.3806780639648437,-9.727641345214844,1.254561669921875,0,0,0,0
0.026999513000191655,-0.41898529052734373,-9.658209497070311,1.2210428466796874,0,0,0,0
0.028199338000376883,-0.40222587890625,-9.593566052246093,1.3192051147460937,0,0,0,0
0.029486736000308156,-0.24899697265624998,-9.560047229003906,1.3527239379882812,0,0,0,0
0.030594821000249794,-0.3136404174804687,-9.586383447265625,1.3359645263671873,0,0,0,0
0.03168120200007252,-0.33758243408203126,-9.593566052246093,1.3215993164062498,0,0,0,0
0.032767287000297074,-0.27293898925781246,-9.6151138671875,1.3359645263671873,0,0,0,0
0.033925131000160036,-0.3232172241210937,-9.655815295410155,1.2928688964843749,0,0,0,0
0.035100530000363506,-0.29448680419921874,-9.775525378417969,1.2713210815429687,0,0,0,0
0.036204781000378716,-0.4285620971679687,-9.708487731933593,1.2665326782226562,0,0,0,0
0.03729545900023368,-0.39743747558593745,-9.708487731933593,1.2737152832031249,0,0,0,0
0.038467246999971394,-0.3447650390625,-9.572018237304688,1.2593500732421874,0,0,0,0
0.03967773800013674,-0.36152445068359373,-9.591171850585937,1.2952630981445312,0,0,0,0
0.040764212000340194,-0.33518823242187495,-9.619902270507811,1.3144167114257812,0,0,0,0
0.04183453700034079,-0.35673604736328124,-9.619902270507811,1.2808978881835937,0,0,0,0
0.04290860400033125,-0.3016694091796875,-9.581595043945311,1.2976572998046874,0,0,0,0
0.044107744000029925,-0.29448680419921874,-9.670180505371093,1.3096283081054687,0,0,0,0
0.04526001300018834,-0.3112462158203125,-9.694122521972655,1.2808978881835937,0,0,0,0
0.04636096800004452,-0.30885201416015623,-9.74200655517578,1.1707646118164061,0,0,0,0
0.04745260900017456,-0.30406361083984373,-9.715670336914062,1.2330138549804688,0,0,0,0
