Time (s),Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z,Temperature (C)
0.00719151999510359,9.425971936035156,-1.7836802368164062,3.907337109375,0,0,0,0
0.008958867998444475,9.382876306152344,-1.7741034301757812,3.859453076171875,0,0,0,0
0.010344368987716734,9.361328491210937,-1.7405846069335937,3.873818286132812,0,0,0,0
0.011620722987572663,9.418789331054686,-1.7645266235351562,3.8474820678710935,0,0,0,0
0.012806670987629332,9.457096557617186,-1.7214309936523438,3.801992236328125,0,0,0,0
0.013993859989568591,9.478644372558593,-1.7621324218749999,3.821145849609375,0,0,0,0
0.015374249996966682,9.404424121093749,-1.7477672119140624,3.842693664550781,0,0,0,0
0.016747287998441607,9.433154541015625,-1.7262193969726563,3.900154504394531,0,0,0,0
0.017941902988241054,9.392453112792968,-1.7764976318359373,3.900154504394531,0,0,0,0
0.019110424997052178,9.392453112792968,-1.8219874633789062,3.83072265625,0,0,0,0
0.020416407991433516,9.428366137695312,-1.7501614135742187,3.833116857910156,0,0,0,0
0.021790427999803796,9.41639512939453,-1.8076222534179687,3.8762124877929685,0,0,0,0
0.022968912991927937,9.30147344970703,-1.7788918334960937,3.7924154296875,0,0,0,0
0.024047658997005783,9.370905297851563,-1.7836802368164062,3.816357446289062,0,0,0,0
0.025274420986534096,9.363722692871093,-1.8028338500976562,3.8953661010742184,0,0,0,0
0.026469572985661216,9.363722692871093,-1.7860744384765623,3.8474820678710935,0,0,0,0
0.02755715099920053,9.409212524414063,-1.7405846069335937,3.881000891113281,0,0,0,0
0.02863324899226427,9.373299499511718,-1.8004396484374998,3.8690298828125,0,0,0,0
0.029716827993979678,9.33978067626953,-1.8531120849609375,3.921702319335937,0,0,0,0
0.031241937991580926,9.363722692871093,-1.7956512451171873,3.909731311035156,0,0,0,0
0.03242516399768647,9.34696328125,-1.8028338500976562,3.892971899414062,0,0,0,0
0.03351135399134364,9.337386474609374,-1.7884686401367187,3.821145849609375,0,0,0,0
0.034580784995341673,9.315838659667968,-1.8291700683593748,3.801992236328125,0,0,0,0
0.035654307997901924,9.241618408203124,-1.8124106567382812,3.756502404785156,0,0,0,0
0.037405063994810916,9.392453112792968,-1.8052280517578123,3.7708676147460936,0,0,0,0
0.038555511986487545,9.334992272949219,-1.7741034301757812,3.794809631347656,0,0,0,0
0.03963427599228453,9.390058911132812,-1.7669208251953124,3.7301661865234372,0,0,0,0
0.040706947998842224,9.397241516113281,-1.7214309936523438,3.6583401367187496,0,0,0,0
0.04198646899021696,9.409212524414063,-1.7190367919921874,3.6248213134765623,0,0,0,0
0.043429505996755324,9.435548742675781,-1.7621324218749999,3.6679169433593746,0,0,0,0
0.044876005995320156,9.45470235595703,-1.7597382202148437,3.706224169921875,0,0,0,0
0.0459827889862936,9.440337145996093,-1.7357962036132812,3.641580725097656,0,0,0,0
0.04708818199287634,9.45470235595703,-1.8076222534179687,3.7038299682617186,0,0,0,0
0.04861656999855768,9.464279162597656,-1.7022773803710936,3.7229835815429686,0,0,0,0
0.05004347799695097,9.485826977539062,-1.7357962036132812,3.708618371582031,0,0,0,0
0.05114229799073655,9.423577734375,-1.695094775390625,3.670311145019531,0,0,0,0
0.05222520999086555,9.471461767578125,-1.7310078002929687,3.7325603881835936,0,0,0,0
0.05331515899160877,9.380482104492186,-1.707065783691406,3.6750995483398436,0,0,0,0
0.05630884299171157,9.605537060546874,-1.7262193969726563,3.7229835815429686,0,0,0,0
0.057540827998309396,9.576806640625,-1.8076222534179687,3.749319799804687,0,0,0,0
0.058780274994205683,9.56962403564453,-1.6639701538085936,3.6559459350585937,0,0,0,0
0.06083034198672976,9.629479077148437,-1.6400281372070311,3.6008792968749996,0,0,0,0
0.06206119699345436,9.622296472167967,-1.6639701538085936,3.6942531616210936,0,0,0,0
0.06316120098927058,9.612719665527344,-1.6998831787109374,3.687070556640625,0,0,0,0
0.06425146499532275,9.631873278808593,-1.656787548828125,3.5913024902343746,0,0,0,0
0.06543443199188914,9.708487731933593,-1.6807295654296874,3.6727053466796873,0,0,0,0
0.0666100089874817,9.744400756835937,-1.7022773803710936,3.7134067749023436,0,0,0,0
0.0677077919972362,9.756371765136718,-1.6807295654296874,3.5889082885742187,0,0,0,0
0.06879535199550446,9.7683427734375,-1.6256629272460936,3.5697546752929687,0,0,0,0
0.06987735698930919,9.744400756835937,-1.6735469604492186,3.632003918457031,0,0,0,0
0.07103465699765366,9.720458740234374,-1.6400281372070311,3.660734338378906,0,0,0,0
0.07219769799849018,9.674968908691406,-1.6160861206054686,3.6008792968749996,0,0,0,0
0.07329492499411572,9.701305126953125,-1.6065093139648436,3.42849677734375,0,0,0,0
0.07438039299449883,9.648632690429688,-1.5658078857421873,3.6463691284179687,0,0,0,0
0.07546754599025007,9.643844287109374,-1.5921441040039062,3.622427111816406,0,0,0,0
0.07668989998637699,9.787496386718749,-1.618480322265625,3.641580725097656,0,0,0,0
0.07785969998803921,9.651026892089844,-1.6208745239257811,3.6008792968749996,0,0,0,0
0.07900085298751947,9.662997900390625,-1.6903063720703124,3.593696691894531,0,0,0,0
0.08009398699505255,9.610325463867188,-1.6615759521484375,3.6200329101562496,0,0,0,0
0.08127041699481197,9.591171850585937,-1.687912170410156,3.5314474487304683,0,0,0,0
0.08243754999421071,9.600748657226562,-1.6352397338867186,3.6248213134765623,0,0,0,0
0.08353170299960766,9.550470422363281,-1.649604943847656,3.660734338378906,0,0,0,0
0.08461574499960989,9.598354455566406,-1.6304513305664061,3.6559459350585937,0,0,0,0
0.0856976569921244,9.540893615722656,-1.5897499023437498,3.7134067749023436,0,0,0,0
0.08687578998797107,9.536105212402344,-1.5753846923828123,3.6631285400390623,0,0,0,0
0.08801896098884754,9.504980590820312,-1.6065093139648436,3.6559459350585937,0,0,0,0
0.0891698719933629,9.526528405761718,-1.6112977172851561,3.7301661865234372,0,0,0,0
0.09025920998828951,9.507374792480467,-1.6232687255859375,3.708618371582031,0,0,0,0
0.09134430799167603,9.543287817382812,-1.6807295654296874,3.6535517333984373,0,0,0,0
0.09251575599773787,9.514557397460937,-1.6160861206054686,3.6918589599609373,0,0,0,0
0.09371549999923445,9.519345800781249,-1.6639701538085936,3.7397429931640622,0,0,0,0
0.09481811599107459,9.459490759277344,-1.678335363769531,3.6463691284179687,0,0,0,0
0.09590649099845905,9.488221179199218,-1.656787548828125,3.7517140014648436,0,0,0,0
0.09731041699706111,9.449913952636718,-1.6472107421875,3.6343981201171873,0,0,0,0
0.09892689698608592,9.430760339355468,-1.7118541870117185,3.7038299682617186,0,0,0,0
0.10050891399441753,9.428366137695312,-1.6711527587890624,3.6679169433593746,0,0,0,0
0.10175228699517902,9.440337145996093,-1.7549498168945312,3.6559459350585937,0,0,0,0
0.10290138398704585,9.449913952636718,-1.7932570434570312,3.768473413085937,0,0,0,0
0.10407046199543402,9.4618849609375,-1.7525556152343749,3.787627026367187,0,0,0,0
0.10516950298915617,9.452308154296874,-1.7884686401367187,3.7325603881835936,0,0,0,0
0.10625700799573679,9.509768994140625,-1.7788918334960937,3.7134067749023436,0,0,0,0
0.10733851298573427,9.516951599121093,-1.7525556152343749,3.754108203125,0,0,0,0
0.1084232949942816,9.514557397460937,-1.7453730102539062,3.7205893798828122,0,0,0,0
0.10957735498959664,9.528922607421874,-1.6998831787109374,3.727771984863281,0,0,0,0
0.11072243298985995,9.564835632324218,-1.7094599853515624,3.763685009765625,0,0,0,0
0.11180441899341531,9.524134204101562,-1.707065783691406,3.7325603881835936,0,0,0,0
0.11287662798713427,9.567229833984374,-1.6903063720703124,3.7995980346679685,0,0,0,0
0.11406459398858715,9.595960253906249,-1.678335363769531,3.8139632446289062,0,0,0,0
0.1152278569934424,9.610325463867188,-1.7094599853515624,3.7421371948242186,0,0,0,0
0.1163221209862968,9.622296472167967,-1.675941162109375,3.7708676147460936,0,0,0,0
0.11741077399346977,9.619902270507811,-1.7381904052734374,3.763685009765625,0,0,0,0
0.11849696398712695,9.629479077148437,-1.7310078002929687,3.7038299682617186,0,0,0,0
0.11966243099595886,9.639055883789062,-1.7980454467773437,3.6750995483398436,0,0,0,0
0.12081745298928581,9.545682019042967,-1.6998831787109374,3.651157531738281,0,0,0,0
0.1219335129862884,9.593566052246093,-1.7334020019531249,3.73495458984375,0,0,0,0
0.12302911099686753,9.540893615722656,-1.6998831787109374,3.744531396484375,0,0,0,0
0.12464507199183572,9.507374792480467,-1.70467158203125,3.842693664550781,0,0,0,0
0.12584477898781188,9.617508068847656,-1.6998831787109374,3.782838623046875,0,0,0,0
0.12692944999434985,9.643844287109374,-1.7334020019531249,3.7804444213867185,0,0,0,0
0.12800371399498545,9.627084875488281,-1.7405846069335937,3.708618371582031,0,0,0,0
0.1290911079995567,9.65342109375,-1.707065783691406,3.7110125732421873,0,0,0,0
0.13083304899919312,9.634267480468749,-1.7549498168945312,3.6679169433593746,0,0,0,0
0.13200942298863083,9.701305126953125,-1.7190367919921874,3.746925598144531,0,0,0,0
0.13312101998599246,9.639055883789062,-1.697488977050781,3.7804444213867185,0,0,0,0
0.13419467299536336,9.610325463867188,-1.7286135986328124,3.7325603881835936,0,0,0,0
0.13526591898698825,9.622296472167967,-1.70467158203125,3.746925598144531,0,0,0,0
0.13700774899916723,9.605537060546874,-1.7262193969726563,3.782838623046875,0,0,0,0
0.1402108009933727,9.610325463867188,-1.7669208251953124,3.835511059570312,0,0,0,0
0.14229755199630745,9.629479077148437,-1.7908628417968748,3.785232824707031,0,0,0,0
0.14383662499312777,9.639055883789062,-1.8267758666992187,3.897760302734375,0,0,0,0
0.14579532299831044,9.605537060546874,-1.7836802368164062,3.854664672851562,0,0,0,0
0.14714586098853033,9.622296472167967,-1.714248388671875,3.9049429077148434,0,0,0,0
0.14840188199013937,9.643844287109374,-1.7788918334960937,3.797203833007812,0,0,0,0
0.14967869999236427,9.533711010742186,-1.7669208251953124,3.8570588745117185,0,0,0,0
0.15151304699247703,9.674968908691406,-1.7573440185546874,3.864241479492187,0,0,0,0
0.1530075459886575,9.665392102050781,-1.7214309936523438,3.881000891113281,0,0,0,0
0.1542387709923787,9.70369932861328,-1.7932570434570312,3.840299462890625,0,0,0,0
0.1554229229950579,9.667786303710937,-1.7860744384765623,3.883395092773437,0,0,0,0
0.15651342799537815,9.648632690429688,-1.7621324218749999,3.919308117675781,0,0,0,0
0.15777848599827848,9.756371765136718,-1.7549498168945312,3.8666356811523435,0,0,0,0
0.15956964799261186,9.6917283203125,-1.8531120849609375,3.995922570800781,0,0,0,0
0.16076591098681092,9.708487731933593,-1.8435352783203125,3.9528269409179684,0,0,0,0
0.16186202698736452,9.720458740234374,-1.8195932617187498,3.909731311035156,0,0,0,0
0.16294929099967703,9.689334118652344,-1.8507178833007811,3.852270471191406,0,0,0,0
0.1645395119994646,9.797073193359374,-1.85790048828125,3.902548706054687,0,0,0,0
0.16649504199449439,9.6917283203125,-1.8267758666992187,3.9432501342773434,0,0,0,0
0.16820644699328113,9.612719665527344,-1.8100164550781248,3.9624037475585934,0,0,0,0
