Time (s),Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z,Temperature (C)
0.014123408996965736,0.11013327636718749,-9.943119494628906,1.1085153686523437,0,0,0,0
0.016959448999841698,0.062249243164062495,-9.873687646484374,1.158793603515625,0,0,0,0
0.019536677995347418,0.07900865478515624,-9.816226806640625,1.0295067138671874,0,0,0,0
0.02209362998837605,0.062249243164062495,-9.943119494628906,1.0175357055664063,0,0,0,0
0.024484508991008624,0.12449848632812499,-9.80665,1.0678139404296874,0,0,0,0
0.02683207498921547,0.143652099609375,-9.967061511230469,1.0821791503906248,0,0,0,0
0.02950835799856577,0.1388636962890625,-9.8449572265625,1.1109095703125,0,0,0,0
0.03204240198829211,0.09337386474609374,-9.830592016601562,1.1611878051757811,0,0,0,0
0.03454700300062541,0.09337386474609374,-9.897629663085937,1.0749965454101562,0,0,0,0
0.037210526992566884,0.12689268798828124,-9.878476049804688,0.9935936889648437,0,0,0,0
0.0399543649982661,0.031124621582031248,-9.880870251464843,1.0821791503906248,0,0,0,0
0.042603982001310214,0.08140285644531249,-9.890447058105469,1.1276689819335937,0,0,0,0
0.04512800798693206,0.040701428222656245,-9.797073193359374,1.0175357055664063,0,0,0,0
0.04772888499428518,0.047884033203124995,-9.830592016601562,0.9528922607421875,0,0,0,0
0.050249170992174186,0.12689268798828124,-9.861716638183593,1.1228805786132812,0,0,0,0
0.05292886099778116,0.1149216796875,-9.888052856445311,1.1611878051757811,0,0,0,0
0.05544170198845677,0.0,-9.823409411621093,1.0295067138671874,0,0,0,0
0.05844881499069743,0.09816226806640624,-9.880870251464843,1.0534487304687499,0,0,0,0
0.061599185995873995,0.09816226806640624,-9.888052856445311,1.0414777221679687,0,0,0,0
0.06452255899785087,0.02633621826171875,-9.816226806640625,1.0342951171875,0,0,0,0
0.06808733199432027,0.09576806640624999,-9.947907897949218,1.1516109985351561,0,0,0,0
0.07085531800112221,0.258573779296875,-9.885658654785155,1.1109095703125,0,0,0,0
0.07435233298747335,0.08140285644531249,-9.835380419921874,1.0462661254882812,0,0,0,0
0.07781553298991639,-0.08858546142578125,-9.842563024902343,1.0462661254882812,0,0,0,0
0.08119006799825002,0.16280571289062498,-9.86411083984375,1.0342951171875,0,0,0,0
0.08391981299791951,0.16759411621093748,-9.835380419921874,1.1420341918945311,0,0,0,0
0.08638680299918633,0.00718260498046875,-9.873687646484374,1.01514150390625,0,0,0,0
0.08967448699695524,0.13407529296874998,-9.674968908691406,1.0941501586914062,0,0,0,0
0.09267671099223662,0.04548983154296875,-9.789890588378906,1.0342951171875,0,0,0,0
0.0956778419931652,0.028730419921875,-9.94072529296875,1.0319009155273438,0,0,0,0
0.09840455099765677,0.033518823242187495,-9.890447058105469,1.0606313354492187,0,0,0,0
0.10199547199590597,0.1005564697265625,-9.773131176757811,1.0702081420898437,0,0,0,0
0.10401076299604028,0.047884033203124995,-9.87608184814453,1.0127473022460938,0,0,0,0
0.10553165299643297,0.09337386474609374,-9.813832604980469,0.9528922607421875,0,0,0,0
0.10756161098834127,0.12689268798828124,-9.849745629882811,1.1109095703125,0,0,0,0
0.10933397899498232,0.10295067138671875,-9.849745629882811,1.1180921752929687,0,0,0,0
0.11088116400060244,0.08379705810546874,-9.943119494628906,1.209071838378906,0,0,0,0
0.11242359099560417,0.0526724365234375,-9.813832604980469,1.1013327636718748,0,0,0,0
0.11446902999887243,0.15322890625,-9.662997900390625,0.9552864624023437,0,0,0,0
0.11629115599498618,-0.011971008300781249,-9.832986218261718,1.1372457885742187,0,0,0,0
0.117822989996057,0.13646949462890623,-9.79946739501953,1.0989385620117187,0,0,0,0
0.11995839099108707,0.1149216796875,-9.94072529296875,1.1635820068359375,0,0,0,0
0.12153170599776786,0.06464344482421874,-9.892841259765625,1.1252747802734375,0,0,0,0
0.12304696599312592,0.03591302490234375,-9.852139831542969,1.0749965454101562,0,0,0,0
0.12498188798781484,0.12449848632812499,-9.83777462158203,1.0295067138671874,0,0,0,0
0.1267769409896573,-0.15322890625,-9.866505041503906,1.1324573852539062,0,0,0,0
0.12862078999751247,0.11731588134765625,-9.811438403320311,1.0917559570312498,0,0,0,0
0.1307072839990724,0.12689268798828124,-9.840168823242188,0.9648632690429687,0,0,0,0
0.13244305999251083,0.08858546142578125,-9.885658654785155,1.1827356201171875,0,0,0,0
0.13396196799294557,0.047884033203124995,-9.90241806640625,1.1037269653320312,0,0,0,0
0.13547330199799035,0.02633621826171875,-9.868899243164062,1.1707646118164061,0,0,0,0
0.13764086899755057,0.0718260498046875,-9.832986218261718,1.1228805786132812,0,0,0,0
0.13915594399441034,0.06943184814453125,-9.727641345214844,1.20667763671875,0,0,0,0
0.14069001899042632,0.16280571289062498,-9.888052856445311,1.1085153686523437,0,0,0,0
0.142197908993694,0.05027823486328125,-9.871293444824218,1.1563994018554686,0,0,0,0
0.14425960699736606,0.11731588134765625,-9.94072529296875,1.0534487304687499,0,0,0,0
0.14597204999881797,0.07422025146484375,-9.861716638183593,1.0582371337890624,0,0,0,0
0.14748421699914616,0.055066638183593745,-9.878476049804688,1.0606313354492187,0,0,0,0
0.15050647799216677,0.07900865478515624,-9.823409411621093,1.1875240234375,0,0,0,0
0.15216016198974103,0.10773907470703124,-9.878476049804688,1.0749965454101562,0,0,0,0
0.15371012598916423,0.18435352783203124,-9.821015209960937,1.1420341918945311,0,0,0,0
0.15521532999991905,0.13646949462890623,-9.952696301269532,1.1324573852539062,0,0,0,0
0.15677060799498577,0.040701428222656245,-9.897629663085937,1.0917559570312498,0,0,0,0
0.15838471899041906,0.06703764648437499,-9.885658654785155,1.0175357055664063,0,0,0,0
0.15992766398994718,0.040701428222656245,-9.885658654785155,1.0869675537109373,0,0,0,0
0.16144025699759368,0.09576806640624999,-9.854534033203125,1.139639990234375,0,0,0,0
0.16328258799330797,0.08858546142578125,-9.87608184814453,1.0749965454101562,0,0,0,0
0.16520582399971317,0.1005564697265625,-9.86411083984375,1.1875240234375,0,0,0,0
0.16686232399661094,0.05027823486328125,-9.93354268798828,1.0438719238281249,0,0,0,0
0.1685030449880287,0.08379705810546874,-9.909600671386718,1.139639990234375,0,0,0,0
0.17019183999218512,0.09337386474609374,-9.904812268066406,0.97683427734375,0,0,0,0
0.17171298898756504,0.040701428222656245,-9.816226806640625,1.1156979736328125,0,0,0,0
