Time,Accel X1,Accel Y1,Accel Z1,Accel X2,Accel Y2,Accel Z2
0.5005795819997729,0,0,1.3168109130859373,0,0,0.8421875000000001
0.5041202719985449,0,0,1.2737152832031249,0,0,0.8421875000000001
0.5074471299994912,0,0,1.5107412475585937,0,0,1.1484375
0.5108278949992382,0,0,1.3479355346679687,0,0,0.765625
0.5144882130007318,0,0,1.3024457031249999,0,0,0.45937500000000003
0.5179266810009722,0,0,1.5275006591796874,0,0,0.9187500000000001
0.5213780749982106,0,0,1.5107412475585937,0,0,0.8421875000000001
0.5248698389987112,0,0,1.350329736328125,0,0,0.5359375000000001
0.5283568999984709,0,0,1.467645617675781,0,0,0.765625
0.5323933069994382,0,0,1.3934253662109375,0,0,1.0718750000000001
0.5359393110011297,0,0,1.3168109130859373,0,0,0.6890625
0.5394132049987093,0,0,1.3096283081054687,0,0,0.6890625
0.5436842210001487,0,0,1.2880804931640624,0,0,0.6890625
0.5476587220000511,0,0,1.3455413330078123,0,0,0.765625
0.5511147639990668,0,0,1.4053963745117186,0,0,0.6890625
0.5545949910010677,0,0,1.47482822265625,0,0,0.9953125
0.5581916240007558,0,0,1.3742717529296875,0,0,0.5359375000000001
0.5623463820011239,0,0,1.4006079711914061,0,0,0.9953125
0.5656598329987901,0,0,1.4867992309570313,0,0,0.9953125
0.568747194000025,0,0,1.4796166259765624,0,0,0.6890625
0.5724010119993181,0,0,1.2425906616210938,0,0,0.6125
0.5755734640006267,0,0,1.4317325927734375,0,0,0.6890625
0.5786359169978823,0,0,1.2473790649414063,0,0,0.6125
0.5823522159989807,0,0,1.3144167114257812,0,0,0.9187500000000001
0.5855533529975219,0,0,1.4030021728515625,0,0,0.8421875000000001
0.5887322499984293,0,0,1.3168109130859373,0,0,0.6890625
0.5919839050002338,0,0,1.3239935180664062,0,0,0.9187500000000001
0.5952517639998405,0,0,1.3742717529296875,0,0,0.30625
0.5984263089994784,0,0,1.254561669921875,0,0,0.8421875000000001
0.6016499639990798,0,0,1.3072341064453123,0,0,0.9187500000000001
0.6048415090008348,0,0,1.2808978881835937,0,0,0.9187500000000001
0.6080338120009401,0,0,1.4030021728515625,0,0,0.9953125
0.6112285050003265,0,0,1.369483349609375,0,0,0.5359375000000001
0.6143513099996198,0,0,1.2928688964843749,0,0,0.5359375000000001
0.6175710019997496,0,0,1.4532804077148436,0,0,0.6125
0.6206754550003097,0,0,1.5035586425781249,0,0,1.3015625000000002
0.6239224249984545,0,0,1.2425906616210938,0,0,0.9953125
0.6270940249996784,0,0,1.3623007446289062,0,0,0.6890625
0.630209033999563,0,0,1.4317325927734375,0,0,0.8421875000000001
0.6332840239992947,0,0,1.2737152832031249,0,0,0.765625
0.6365938269991602,0,0,1.3646949462890625,0,0,0.5359375000000001
0.6397068349979236,0,0,1.5251064575195312,0,0,0.6125
0.6427649180004664,0,0,1.4796166259765624,0,0,0.765625
0.6460581469982571,0,0,1.2952630981445312,0,0,0.9953125
0.649261172999104,0,0,1.3263877197265623,0,0,0.9953125
0.6523578849992191,0,0,1.3120225097656248,0,0,0.9187500000000001
0.6555002450004395,0,0,1.35990654296875,0,0,0.6125
0.6587100850010756,0,0,1.2928688964843749,0,0,0.765625
0.6618498899988481,0,0,1.3838485595703125,0,0,0.9187500000000001
0.6650376750003488,0,0,1.407790576171875,0,0,0.6890625
0.6676903359984863,0,0,1.4101847778320311,0,0,0.6125
0.6705734569986816,0,0,1.2569558715820313,0,0,0.765625
0.6730945269991935,0,0,1.429338391113281,0,0,0.6125
0.6758119459991576,0,0,1.254561669921875,0,0,0.6125
0.6784678099975281,0,0,1.2785036865234374,0,0,0.6125
0.6811745449995215,0,0,1.2952630981445312,0,0,0.8421875000000001
0.6836638729982951,0,0,1.3551181396484375,0,0,0.765625
0.6863007190004282,0,0,1.3670891479492187,0,0,0.8421875000000001
0.6890725089979242,0,0,1.2952630981445312,0,0,0.6125
0.6917281319983886,0,0,1.2856862915039062,0,0,0.9187500000000001
0.6942415539997455,0,0,1.3239935180664062,0,0,0.765625
0.6968344369997794,0,0,1.465251416015625,0,0,1.0718750000000001
0.6993259139999282,0,0,1.467645617675781,0,0,0.3828125
0.7031930449993524,0,0,1.2497732666015624,0,0,0.9187500000000001
0.7058692979990155,0,0,1.4030021728515625,0,0,0.5359375000000001
0.7083912749985757,0,0,1.22583125,0,0,0.765625
0.7116852439976356,0,0,1.350329736328125,0,0,0.6125
0.714335830998607,0,0,1.2497732666015624,0,0,0.30625
0.7168124929994519,0,0,1.484405029296875,0,0,0.5359375000000001
0.7193778029977693,0,0,1.448492004394531,0,0,0.8421875000000001
0.7218396690004738,0,0,1.4317325927734375,0,0,0.9953125
0.7243883859991911,0,0,1.3766659545898436,0,0,0.9187500000000001
0.7268613079977513,0,0,1.4532804077148436,0,0,0.765625
0.7304124789989146,0,0,1.3862427612304686,0,0,0.6125
0.7330619540007319,0,0,1.3048399047851562,0,0,0.765625
0.7355625050004164,0,0,1.3359645263671873,0,0,0.765625
0.738215647998004,0,0,1.2761094848632812,0,0,2.296875
0.7407689569990907,0,0,1.4437036010742186,0,0,0.9187500000000001
0.743454950999876,0,0,1.4341267944335936,0,0,0.6890625
0.7462483140006952,0,0,1.3048399047851562,0,0,1.0718750000000001
0.7488483460001589,0,0,1.2808978881835937,0,0,0.765625
0.7514817470000708,0,0,1.419761584472656,0,0,0.30625
0.7541043339988391,0,0,1.43652099609375,0,0,0.8421875000000001
0.7565905709998333,0,0,1.3838485595703125,0,0,0.6890625
0.7591707690007752,0,0,1.3407529296874998,0,0,0.5359375000000001
0.7618227999992087,0,0,1.2282254516601563,0,0,0.8421875000000001
0.7644986269988294,0,0,1.24498486328125,0,0,0.6890625
0.7669896229999722,0,0,1.22583125,0,0,0.9187500000000001
0.7695783769995614,0,0,1.2808978881835937,0,0,0.9953125
0.7720377609985007,0,0,1.2928688964843749,0,0,0.8421875000000001
0.774621886001114,0,0,1.3551181396484375,0,0,0.9187500000000001
0.7772955459986406,0,0,1.4915876342773438,0,0,0.8421875000000001
0.7797725790005643,0,0,1.3359645263671873,0,0,0.5359375000000001
0.7824953679992177,0,0,1.3335703247070312,0,0,0.8421875000000001
0.7852293430005375,0,0,1.4053963745117186,0,0,0.9187500000000001
0.7879827990000194,0,0,1.4413093994140624,0,0,0.765625
0.7905588129979151,0,0,1.3934253662109375,0,0,0.6890625
0.7931535110001278,0,0,1.3479355346679687,0,0,0.8421875000000001
0.7957987640002102,0,0,1.4413093994140624,0,0,0.8421875000000001
0.7983621290004521,0,0,1.4245499877929686,0,0,0.8421875000000001
0.8009257720004825,0,0,1.3024457031249999,0,0,0.765625
0.8035505629995896,0,0,1.3527239379882812,0,0,0.765625
0.806247093998536,0,0,1.438915197753906,0,0,0.0765625
0.8087304229993606,0,0,1.3718775512695311,0,0,0.765625
0.8112727689986059,0,0,1.3287819213867187,0,0,0.6890625
0.8138037459975749,0,0,1.3575123413085937,0,0,0.6890625
0.8162737790007668,0,0,1.2808978881835937,0,0,0.30625
0.8188606619987695,0,0,1.4628572143554686,0,0,1.1484375
0.8213564539983054,0,0,1.4149731811523436,0,0,0.6890625
0.8239662630003295,0,0,1.5059528442382812,0,0,1.1484375
0.8265586099987559,0,0,1.350329736328125,0,0,1.0718750000000001
0.829025956998521,0,0,1.47482822265625,0,0,0.8421875000000001
0.8315988409995043,0,0,1.4221557861328125,0,0,0.8421875000000001
0.8341800759990292,0,0,1.5035586425781249,0,0,0.6125
0.836801663001097,0,0,1.2737152832031249,0,0,0.30625
0.8392704920006508,0,0,1.429338391113281,0,0,0.9187500000000001
0.8418513199976587,0,0,1.3934253662109375,0,0,0.6125
0.8445199439993303,0,0,1.3144167114257812,0,0,0.45937500000000003
0.8471855860007054,0,0,1.3215993164062498,0,0,0.5359375000000001
0.8497849509985826,0,0,1.484405029296875,0,0,0.5359375000000001
0.8523382790008327,0,0,1.3742717529296875,0,0,0.6125
0.8551872339994588,0,0,1.2497732666015624,0,0,0.8421875000000001
0.8578118029981852,0,0,1.3239935180664062,0,0,0.5359375000000001
0.8604110749984102,0,0,1.2665326782226562,0,0,0.6890625
0.8629274779996194,0,0,1.5107412475585937,0,0,1.3015625000000002
0.8654911759986135,0,0,1.4987702392578124,0,0,0.8421875000000001
0.8680260599976464,0,0,1.2497732666015624,0,0,0.8421875000000001
0.8706687769990822,0,0,1.3862427612304686,0,0,1.0718750000000001
0.873140882998996,0,0,1.4101847778320311,0,0,0.765625
0.8757173409976531,0,0,1.47482822265625,0,0,0.765625
0.8782301699975505,0,0,1.484405029296875,0,0,0.765625
0.8808596640010364,0,0,1.3168109130859373,0,0,0.6125
0.8834445479988062,0,0,1.4700398193359374,0,0,0.765625
0.8860591900011059,0,0,1.3742717529296875,0,0,0.6125
0.8885279639980581,0,0,1.5227122558593749,0,0,0.8421875000000001
0.8910108109994326,0,0,1.5011644409179687,0,0,0.8421875000000001
0.8936621379980352,0,0,1.4963760375976562,0,0,0.765625
0.8961954669975967,0,0,1.3527239379882812,0,0,1.1484375
0.8987765540005057,0,0,1.3335703247070312,0,0,0.6890625
0.9012352539975836,0,0,1.4915876342773438,0,0,1.1484375
0.9037081380010932,0,0,1.2330138549804688,0,0,0.8421875000000001
0.9063343179986987,0,0,1.37906015625,0,0,0.765625
0.9089435339992633,0,0,1.4915876342773438,0,0,0.9953125
0.9116364350011281,0,0,1.369483349609375,0,0,0.765625
0.9142960409990337,0,0,1.5131354492187499,0,0,0.6125
0.9169700339989504,0,0,1.5897499023437498,0,0,0.6890625
0.9198008419989492,0,0,1.4532804077148436,0,0,0.6890625
0.9225367789986194,0,0,1.3383587280273437,0,0,0.9953125
0.9253064939985052,0,0,1.2976572998046874,0,0,0.45937500000000003
0.9278083789977245,0,0,1.4149731811523436,0,0,-8.957812500000001
0.9309138690005057,0,0,1.4125789794921875,0,0,0.9953125
0.9336652880010661,0,0,1.2521674682617188,0,0,0.765625
0.9362792819993047,0,0,1.3455413330078123,0,0,0.6125
0.938784685000428,0,0,1.4891934326171874,0,0,0.6890625
0.9414285860002565,0,0,1.2617442749023438,0,0,0.6890625
0.9439112859981833,0,0,1.2641384765625,0,0,0.765625
0.9469312580004043,0,0,1.426944189453125,0,0,-9.264062500000001
0.949587603998225,0,0,1.426944189453125,0,0,0.45937500000000003
0.9522341160009091,0,0,1.3287819213867187,0,0,0.6125
0.9549986279998848,0,0,1.2425906616210938,0,0,0.6890625
0.9581194689999393,0,0,1.2617442749023438,0,0,0.6125
0.9613865869978326,0,0,1.4173673828125,0,0,0.6890625
0.9651028309999674,0,0,1.2497732666015624,0,0,0.5359375000000001
0.9684279479988618,0,0,1.3215993164062498,0,0,0.8421875000000001
0.9722585239978798,0,0,1.4772224243164063,0,0,0.8421875000000001
0.9752096629999869,0,0,1.429338391113281,0,0,0.9953125
0.9790734979978879,0,0,1.3766659545898436,0,0,0.6125
0.9821408589996281,0,0,1.2808978881835937,0,0,0.5359375000000001
0.9850549059992773,0,0,1.2425906616210938,0,0,0.6890625
0.9878328060003696,0,0,1.4125789794921875,0,0,-8.957812500000001
0.9907602050006972,0,0,1.2976572998046874,0,0,0.6890625
0.9936061049993441,0,0,1.3838485595703125,0,0,0.22968750000000002
0.9963115610007662,0,0,1.4030021728515625,0,0,0.6890625
0.9991437389981002,0,0,1.5275006591796874,0,0,0.9187500000000001
1.0021356739998737,0,0,1.2761094848632812,0,0,0.30625
1.0050965730006283,0,0,1.4532804077148436,0,0,2.1437500000000003
1.0080161570003838,0,0,1.4125789794921875,0,0,0.3828125
1.0111051099993347,0,0,1.3192051147460937,0,0,-8.8046875
1.0143854870002542,0,0,1.3215993164062498,0,0,1.0718750000000001
1.0173160519989324,0,0,1.4628572143554686,0,0,0.8421875000000001
1.020323228000052,0,0,1.5227122558593749,0,0,0.6125
1.0234010700005456,0,0,1.254561669921875,0,0,0.9953125
1.026577410997561,0,0,1.2737152832031249,0,0,0.30625
1.029576475997601,0,0,1.407790576171875,0,0,0.3828125
1.0324192279986164,0,0,1.446097802734375,0,0,0.45937500000000003
1.03558586500003,0,0,1.3527239379882812,0,0,0.5359375000000001
1.0385863929986954,0,0,1.3814543579101561,0,0,0.765625
1.0413788859987108,0,0,1.5035586425781249,0,0,0.9953125
1.044286562999332,0,0,1.43652099609375,0,0,0.5359375000000001
1.047475552000833,0,0,1.4053963745117186,0,0,1.0718750000000001
1.0505342459982785,0,0,1.4053963745117186,0,0,1.0718750000000001
1.0534097380004823,0,0,1.5562310791015623,0,0,0.765625
1.0565225979989918,0,0,1.3718775512695311,0,0,0.765625
1.0594912189990282,0,0,1.2832920898437499,0,0,0.9953125
1.0624855059977563,0,0,1.5131354492187499,0,0,0.765625
1.0654791819979437,0,0,1.4317325927734375,0,0,0.9953125
1.067570587998489,0,0,1.3144167114257812,0,0,0.5359375000000001
1.0693276279998827,0,0,1.3814543579101561,0,0,0.6890625
1.0709699459985131,0,0,1.4101847778320311,0,0,2.1437500000000003
1.0726386339993041,0,0,1.426944189453125,0,0,0.6125
1.074331618998258,0,0,1.4317325927734375,0,0,0.9187500000000001
1.0760413809985039,0,0,1.3120225097656248,0,0,0.6890625
1.0777784759993665,0,0,1.3215993164062498,0,0,0.6890625
1.0794032199992216,0,0,1.3287819213867187,0,0,2.2203125000000004
1.0812160549976397,0,0,1.438915197753906,0,0,-9.1875
1.0829078360002313,0,0,1.455674609375,0,0,0.6890625
