Time (s),Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z,Temperature (C)
0.014537245006067678,9.212887988281249,-3.383006945800781,1.1348515869140625,0,0,0,0
0.023606550006661564,9.126696728515624,-3.6391865234374996,1.0845733520507812,0,0,0,0
0.03144170300220139,9.627084875488281,-3.5625720703124997,1.1156979736328125,0,0,0,0
0.040980372999911197,9.624690673828125,-3.507505432128906,1.0199299072265624,0,0,0,0
0.049439648995758034,9.550470422363281,-3.5817256835937497,1.5155296508789062,0,0,0,0
0.05722046899609268,9.648632690429688,-3.5242648437499997,1.4221557861328125,0,0,0,0
0.06498921499587595,9.617508068847656,-3.4620156005859375,1.0941501586914062,0,0,0,0
0.0727706460020272,9.560047229003906,-3.526659045410156,1.1109095703125,0,0,0,0
0.08209587499732152,9.394847314453125,-3.488351818847656,1.0103531005859374,0,0,0,0
0.09054409500095062,9.555258825683593,-3.3973721557617185,1.2665326782226562,0,0,0,0
0.09664771100506186,9.102754711914063,-3.394977954101562,0.9816226806640624,0,0,0,0
0.10289499300415628,9.3852705078125,-3.4955344238281247,1.3287819213867187,0,0,0,0
0.10900272100116126,9.354145886230468,-3.4620156005859375,1.3263877197265623,0,0,0,0
0.1176773269980913,9.138667736816405,-3.497928625488281,1.2138602416992186,0,0,0,0
0.12352050200570375,9.595960253906249,-3.6487633300781246,1.2785036865234374,0,0,0,0
0.12933441800123546,9.4618849609375,-3.402160559082031,1.3383587280273437,0,0,0,0
0.13513737100583967,9.627084875488281,-3.5051112304687497,1.139639990234375,0,0,0,0
0.14092063999851234,9.210493786621093,-3.4261025756835934,1.1947066284179686,0,0,0,0
0.14655026199761778,9.095572106933593,-3.603273498535156,1.1468225952148436,0,0,0,0
0.1521719949960243,9.33978067626953,-3.3111808959960936,1.438915197753906,0,0,0,0
0.15797050400578883,9.392453112792968,-3.421314172363281,1.1755530151367186,0,0,0,0
0.1637923639937071,9.490615380859374,-3.5506010620117183,1.4867992309570313,0,0,0,0
0.1696256510040257,9.284714038085937,-3.5027170288085934,1.2042834350585936,0,0,0,0
0.17542886300361715,9.382876306152344,-3.6367923217773437,1.0893617553710937,0,0,0,0
0.1813135200063698,9.516951599121093,-3.5242648437499997,1.3239935180664062,0,0,0,0
0.18837173700740095,9.234435803222656,-3.5913024902343746,1.0271125122070313,0,0,0,0
0.19457555600092746,9.373299499511718,-3.5003228271484375,1.3000515014648437,0,0,0,0
0.20066635799594223,9.624690673828125,-3.375824340820312,1.0079588989257813,0,0,0,0
0.20686599200416822,9.375693701171874,-3.612850305175781,1.177947216796875,0,0,0,0
0.21296916400024202,9.267954626464844,-3.375824340820312,1.3646949462890625,0,0,0,0
0.21890211600111797,9.586383447265625,-3.5098996337890624,1.3215993164062498,0,0,0,0
