Time (s),Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z,Temperature (C)
0.012118081998778507,0.07302315063476562,-9.858125335693359,1.1372457885742187,0,0,0,0
0.014349207005579956,0.06943184814453125,-9.85692823486328,1.1384428894042968,0,0,0,0
0.016643091992591508,0.06584054565429687,-9.853336932373047,1.1360486877441405,0,0,0,0
0.01853420199768152,0.06584054565429687,-9.849745629882811,1.1360486877441405,0,0,0,0
0.020506664004642516,0.06703764648437499,-9.85094273071289,1.1348515869140625,0,0,0,0
0.023003323993179947,0.07422025146484375,-9.854534033203125,1.1288660827636718,0,0,0,0
0.024891879002097994,0.07541735229492187,-9.85692823486328,1.1276689819335937,0,0,0,0
0.02681324900186155,0.07541735229492187,-9.85692823486328,1.1288660827636718,0,0,0,0
0.029254576002131216,0.07422025146484375,-9.853336932373047,1.131260284423828,0,0,0,0
0.031180741993011907,0.07422025146484375,-9.853336932373047,1.1288660827636718,0,0,0,0
0.03439098699891474,0.07541735229492187,-9.858125335693359,1.1252747802734375,0,0,0,0
0.03683820299920626,0.07422025146484375,-9.860519537353515,1.1240776794433593,0,0,0,0
0.03981400700286031,0.0718260498046875,-9.85692823486328,1.1276689819335937,0,0,0,0
0.04175102399312891,0.0718260498046875,-9.853336932373047,1.131260284423828,0,0,0,0
0.04377611499512568,0.06943184814453125,-9.853336932373047,1.1324573852539062,0,0,0,0
0.046064702997682616,0.06943184814453125,-9.852139831542969,1.131260284423828,0,0,0,0
0.04820862600172404,0.07062894897460938,-9.860519537353515,1.131260284423828,0,0,0,0
0.051042153005255386,0.07302315063476562,-9.858125335693359,1.13006318359375,0,0,0,0
0.05329476000042632,0.07302315063476562,-9.855731134033203,1.1336544860839843,0,0,0,0
0.056144879999919794,0.07422025146484375,-9.855731134033203,1.1360486877441405,0,0,0,0
0.05809176700131502,0.07541735229492187,-9.855731134033203,1.1324573852539062,0,0,0,0
0.0601220060052583,0.07422025146484375,-9.858125335693359,1.131260284423828,0,0,0,0
0.062147060001734644,0.0718260498046875,-9.858125335693359,1.131260284423828,0,0,0,0
0.06422320600540843,0.07062894897460938,-9.854534033203125,1.131260284423828,0,0,0,0
0.06624968499818351,0.0718260498046875,-9.852139831542969,1.1324573852539062,0,0,0,0
0.068268849994638,0.07422025146484375,-9.852139831542969,1.1324573852539062,0,0,0,0
0.07107637799344957,0.07422025146484375,-9.852139831542969,1.1228805786132812,0,0,0,0
0.07388329399691429,0.076614453125,-9.849745629882811,1.1180921752929687,0,0,0,0
0.07699813299404923,0.07422025146484375,-9.8449572265625,1.120486376953125,0,0,0,0
0.07904055700055324,0.07541735229492187,-9.842563024902343,1.121683477783203,0,0,0,0
0.08108242499292828,0.07900865478515624,-9.847351428222655,1.1228805786132812,0,0,0,0
0.08411369100213051,0.07900865478515624,-9.85094273071289,1.121683477783203,0,0,0,0
0.08616435500152875,0.08020575561523437,-9.852139831542969,1.1252747802734375,0,0,0,0
0.08821322399307974,0.07900865478515624,-9.848548529052733,1.13006318359375,0,0,0,0
0.09036009099509101,0.076614453125,-9.847351428222655,1.131260284423828,0,0,0,0
0.09258588300144766,0.076614453125,-9.849745629882811,1.1348515869140625,0,0,0,0
0.09488335999776609,0.07781155395507812,-9.849745629882811,1.1336544860839843,0,0,0,0
0.09702865300641861,0.076614453125,-9.853336932373047,1.1324573852539062,0,0,0,0
0.09902950399555266,0.07541735229492187,-9.852139831542969,1.1348515869140625,0,0,0,0
0.10158182999293786,0.076614453125,-9.8449572265625,1.1372457885742187,0,0,0,0
0.10330775700276718,0.076614453125,-9.8449572265625,1.1336544860839843,0,0,0,0
0.10495027700380888,0.07541735229492187,-9.846154327392577,1.1324573852539062,0,0,0,0
0.10690057299507316,0.07541735229492187,-9.85094273071289,1.13006318359375,0,0,0,0
0.10854829699383117,0.07422025146484375,-9.852139831542969,1.13006318359375,0,0,0,0
0.1102190950041404,0.0718260498046875,-9.849745629882811,1.131260284423828,0,0,0,0
0.11312456599262077,0.07302315063476562,-9.846154327392577,1.131260284423828,0,0,0,0
0.11495699199440423,0.07422025146484375,-9.8449572265625,1.131260284423828,0,0,0,0
0.11711021099472418,0.07422025146484375,-9.846154327392577,1.13006318359375,0,0,0,0
