Time (s),Accel X1,Accel Y1,Accel Z1,Accel X2,Accel Y2,Accel Z2
9.935100024449639e-05,0,0,1.3742717529296875,0,0,1.6078125
0.0037358099998527905,0,0,1.2952630981445312,0,0,0.6890625
0.007908854999186588,0,0,1.2928688964843749,0,0,0.45937500000000003
0.01170044199898257,0,0,1.4939818359375,0,0,0.5359375000000001
0.01616461499907018,0,0,1.5945383056640625,0,0,0.5359375000000001
0.020167569999102852,0,0,1.2880804931640624,0,0,-9.49375
0.02498275600009947,0,0,1.254561669921875,0,0,1.1484375
0.029140894999727607,0,0,1.2665326782226562,0,0,0.3828125
0.03350569699978223,0,0,1.3383587280273437,0,0,0.6890625
0.03758383700005652,0,0,1.3407529296874998,0,0,0.9187500000000001
0.042580650999298086,0,0,1.4628572143554686,0,0,0.3828125
0.04707839699949545,0,0,1.5155296508789062,0,0,0.8421875000000001
0.05153651299951889,0,0,1.3383587280273437,0,0,1.378125
0.05610233199877257,0,0,1.5777788940429687,0,0,0.6890625
0.06015413899876876,0,0,1.158793603515625,0,0,0.6890625
0.06410131699885824,0,0,1.455674609375,0,0,0.5359375000000001
0.0683295469989389,0,0,1.369483349609375,0,0,0.5359375000000001
0.07253498099998978,0,0,1.2569558715820313,0,0,1.3015625000000002
0.07701152299887326,0,0,1.388636962890625,0,0,0.765625
0.08208100400042895,0,0,1.5059528442382812,0,0,1.1484375
0.08656073099882633,0,0,1.438915197753906,0,0,0.6890625
0.09077203499873576,0,0,1.3623007446289062,0,0,0.0
0.09512480099874665,0,0,1.5179238525390624,0,0,0.6125
0.0994417900001281,0,0,1.2018892333984375,0,0,0.6125
0.10357361400019727,0,0,1.5298948608398437,0,0,1.6843750000000002
0.10763675300040632,0,0,1.3479355346679687,0,0,0.8421875000000001
0.11104093699941586,0,0,1.5011644409179687,0,0,0.765625
0.11363481599983061,0,0,1.465251416015625,0,0,1.225
0.11632221099898743,0,0,1.4173673828125,0,0,1.1484375
0.11889781199897698,0,0,1.3024457031249999,0,0,1.4546875000000001
0.12158570799874724,0,0,1.5227122558593749,0,0,1.1484375
0.1241921969995019,0,0,1.5155296508789062,0,0,0.22968750000000002
0.1268667969998205,0,0,1.5394716674804687,0,0,0.9187500000000001
0.12945621200015012,0,0,1.2976572998046874,0,0,0.5359375000000001
0.1321305149995169,0,0,1.4221557861328125,0,0,1.53125
0.13477870799943048,0,0,1.4341267944335936,0,0,1.1484375
0.1375566019996768,0,0,1.3144167114257812,0,0,0.6125
0.14019962800011854,0,0,1.1324573852539062,0,0,0.765625
0.14288000600026862,0,0,1.2976572998046874,0,0,0.0
0.14573515899974154,0,0,1.3168109130859373,0,0,0.6890625
0.14859018199967977,0,0,1.37906015625,0,0,1.0718750000000001
0.15174505399954796,0,0,1.369483349609375,0,0,0.9187500000000001
0.15517851599906862,0,0,1.3479355346679687,0,0,1.0718750000000001
0.15838675699887972,0,0,1.3551181396484375,0,0,0.8421875000000001
0.16118187400024908,0,0,1.3144167114257812,0,0,0.9953125
0.16437965299883217,0,0,1.3838485595703125,0,0,0.22968750000000002
0.16707015999963915,0,0,1.5729904907226562,0,0,0.9187500000000001
0.1697419069987518,0,0,1.3407529296874998,0,0,0.765625
0.17252380199897743,0,0,1.35990654296875,0,0,0.45937500000000003
0.17537175200050115,0,0,1.5298948608398437,0,0,0.9953125
0.17807790599908913,0,0,1.4891934326171874,0,0,0.765625
0.1813101480001933,0,0,1.3048399047851562,0,0,0.5359375000000001
